business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,price_level,city,is_claimed,verified,state,full_address_array,types,description,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours
"0x47e671e19ff53a01:0x36401da7abfa068d","+33142345610","Notre-Dame Cathedral of Paris","Notre-Dame Cathedral of Paris, 6 Parvis Notre-Dame - Pl. Jean-Paul II, 75004 Paris","48.8529682","2.3499021","81899","4.7","Europe/Paris","https://www.notredamedeparis.fr/","ChIJATr1n-Fx5kcRjQb6q6cdQDY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671e19ff53a01:0x36401da7abfa068d","","Paris","true","true","","6 Parvis Notre-Dame - Pl. Jean-Paul II | 75004 Paris","Tourist attraction | Cathedral","Iconic Gothic church with literary link | Towering, 12th-century cathedral with flying buttresses & gargoyles, setting for Hugo's novel. |  | t | t","","","","","","",""
"0x47e6717a8c3f2ef5:0xb9e868280c7a91d0","+33756882192","Parisian escape","Parisian escape, 6 Rue Nélaton, 75015 Paris","48.853694999999995","2.2885461","20","5","Europe/Paris","https://bestparisiantour.com/","ChIJ9S4_jHpx5kcR0JF6DCho6Lk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e6717a8c3f2ef5:0xb9e868280c7a91d0","","Paris","true","true","","6 Rue Nélaton | 75015 Paris","Tourist attraction | Cruise agency | Sightseeing tour agency | Tour operator | Travel agency","","","","","","","",""
"0x47e671000d6baf55:0x3d1c2fd256a1f99f","","Quai salsa danse","Quai salsa danse, 9f Quai Saint-Bernard, 75005 Paris","48.8485332","2.3593485","","","Europe/Paris","","ChIJVa9rDQBx5kcRn_mhVtIvHD0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671000d6baf55:0x3d1c2fd256a1f99f","","Paris","false","false","","9f Quai Saint-Bernard | 75005 Paris","Tourist attraction","","","","","","","",""
"0x47e66f005ea52da5:0x8b51e861078cc522","","פריז","פריז, 59 Rue de Rivoli, 75001 Paris","48.8591723","2.3456022","1","5","Europe/Paris","","ChIJpS2lXgBv5kcRIsWMB2HoUYs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66f005ea52da5:0x8b51e861078cc522","","Paris","false","false","","59 Rue de Rivoli | 75001 Paris","Tourist attraction","","","","","","","",""
"0x47e671f0d126ec6b:0xa67a22fb91573d4e","+33140795601","Jardin des Plantes","Jardin des Plantes, 75005 Paris","48.8439069","2.359658","50053","4.6","Europe/Paris","https://www.jardindesplantesdeparis.fr/fr","ChIJa-wm0fBx5kcRTj1XkfsieqY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671f0d126ec6b:0xa67a22fb91573d4e","","Paris","true","true","","75005 Paris","Tourist attraction | Park | Botanical garden","Expansive 17th-century botanical gardens | Vast park with plant species grown in botanical & alpine gardens & restored 19th-century hothouses. |  | t | t","","","","","","",""
"0x47e67177a71c0fdf:0x726608720c71767a","","Paris Plages","Paris Plages, 42 Quai des Célestins, 75004 Paris","48.8528039","2.3583326","85","4.3","Europe/Paris","","ChIJ3w8cp3dx5kcRenZxDHIIZnI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e67177a71c0fdf:0x726608720c71767a","","Paris","false","false","","42 Quai des Célestins | 75004 Paris","Tourist attraction","","","","","","","",""
"0x47e67100637ec72d:0x96b03a54db66d207","","Rue de Ursins","Rue de Ursins, Rue des Ursins, 75004 Paris","48.8543854","2.3510497999999997","","","Europe/Paris","","ChIJLcd-YwBx5kcRB9Jm21Q6sJY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e67100637ec72d:0x96b03a54db66d207","","Paris","false","false","","Rue des Ursins | 75004 Paris","Tourist attraction","","","","","","","",""
"0x47e6714800f77abd:0x6aec15c36e499184","","Histoire de Paris : Les bouquinistes de la Seine","Histoire de Paris : Les bouquinistes de la Seine, 14 Quai de l'Hôtel de ville, 75004 Paris","48.853321699999995","2.3575481","6","4.8","Europe/Paris","","ChIJvXr3AEhx5kcRhJFJbsMV7Go","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e6714800f77abd:0x6aec15c36e499184","","Paris","false","false","","14 Quai de l'Hôtel de ville | 75004 Paris","Tourist attraction","","","","","","","",""
"0x47e66de29ba4dd3f:0xc0e6ec9b25da2206","+33184196320","Square Jules-Ferry","Square Jules-Ferry, 1 Bd Jules Ferry, 75011 Paris","48.866479","2.369077","543","3.8","Europe/Paris","https://www.paris.fr/equipements/square-jules-ferry-2588","ChIJP92km-Jt5kcRBiLaJZvs5sA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66de29ba4dd3f:0xc0e6ec9b25da2206","","Paris","true","true","","1 Bd Jules Ferry | 75011 Paris","Tourist attraction | Garden | City park","Narrow park with flower gardens | Shaded, narrow park & nearby canal with blooming flowers on display in a series of gardens. |  | t | t","","","","","","",""
"0x47e66e20bf20388b:0x13d90502531bfa9","","Square du Vert-Galant","Square du Vert-Galant, 15 Pl. du Pont Neuf, 75001 Paris","48.857487","2.3401677","1482","4.5","Europe/Paris","https://www.parisinfo.com/musee-monument-paris/71519/Square-du-Vert-Galant","ChIJizggvyBu5kcRqb8xJVCQPQE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e20bf20388b:0x13d90502531bfa9","","Paris","true","true","","15 Pl. du Pont Neuf | 75001 Paris","Tourist attraction | Garden | Park | City park","Public garden with a Henri IV statue | Small popular garden with fauna and flora, erected with a statue tribute of King Henri IV. |  | t | t","","","","","","",""
"0x47e66e0338a52ea9:0x6319e2ffae012884","","Tower Philippe Auguste","Tower Philippe Auguste, 52 Rue des Archives, 75004 Paris","48.8597089","2.3569904999999998","13","4.4","Europe/Paris","https://www.pariszigzag.fr/secret/histoire-insolite-paris/vestiges-enceinte-philippe-auguste","ChIJqS6lOANu5kcRhCgBrv_iGWM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e0338a52ea9:0x6319e2ffae012884","","Paris","false","false","","52 Rue des Archives | 75004 Paris","Tourist attraction | Historical landmark","","","","","","","",""
"0x47e671006f62651f:0x5f031aeb78d4a0bb","","Rue de la Chaise","〒75007 Paris, Rue de la Chaise","48.8530071","2.3271075999999997","","","Europe/Paris","","ChIJH2VibwBx5kcRu6DUeOsaA18","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e671006f62651f:0x5f031aeb78d4a0bb","","Paris","false","false","","〒75007 Paris | Rue de la Chaise","Tourist attraction","","","","","","","",""
"0x47e66f16d4e153ad:0xb315de09470d4c46","","Instituto de difusión de la Cultura y el Turismo en Italia","Instituto de difusión de la Cultura y el Turismo en Italia, 12 Rue Sedillot, 75007 Paris","48.8583699","2.3018826999999997","1","5","Europe/Paris","","ChIJrVPh1BZv5kcRRkwNRwneFbM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66f16d4e153ad:0xb315de09470d4c46","","Paris","false","false","","12 Rue Sedillot | 75007 Paris","Tourist attraction","","","","","","","",""
"0x47e66e1e5e72161b:0xe085e8b2d3c0632e","+33178902667","Tour Saint-Jacques","Tour Saint-Jacques, Square de la Tour Saint-Jacques, 75004 Paris","48.858068499999995","2.3489071999999998","5113","4.5","Europe/Paris","http://www.toursaintjacques.fr/","ChIJGxZyXh5u5kcRLmPA07LoheA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x47e66e1e5e72161b:0xe085e8b2d3c0632e","","Paris","true","true","","Square de la Tour Saint-Jacques | 75004 Paris","Tourist attraction | Monument | Historical place","Gothic tower & last remains of church | The only remaining part of a 16th-century church that was destroyed during the French Revolution. |  | t | t","","","","","","",""
